Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,70,0.01,256,1.0,3.1310489363968372,0.6146973419700692
1,70,0.01,256,1.0,3.113002747297287,0.6274471925577577
2,70,0.01,256,1.0,3.169503267854452,0.6022795187414351
3,70,0.01,256,1.0,3.1975882574915886,0.6025572143508262
4,70,0.01,256,1.0,3.163528174161911,0.6149750375794603
