Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,100,0.01,256,0.5,3.1466588228940964,0.5946066683167421
1,100,0.01,256,0.5,3.3404969312250614,0.6115400636285157
2,100,0.01,256,0.5,3.382751278579235,0.597051597051597
3,100,0.01,256,0.5,3.2752936482429504,0.6109424143822177
4,100,0.01,256,0.5,3.2971186973154545,0.595373349673104
