Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,2,0.01,256,0.5,4.091682102531195,0.524772259415994
1,2,0.01,256,0.5,3.6174935065209866,0.5088500383340678
2,2,0.01,256,0.5,3.280628200620413,0.5690586722527755
3,2,0.01,256,0.5,3.204941399395466,0.507014832567658
4,2,0.01,256,0.5,3.1436839774250984,0.5522731800373077
