Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,10,0.01,256,1.0,3.0673494413495064,0.5690556538222387
1,10,0.01,256,1.0,3.107689816504717,0.5641959806578971
2,10,0.01,256,1.0,3.122395422309637,0.5323937965215606
3,10,0.01,256,1.0,3.144209187477827,0.5741598198600656
4,10,0.01,256,1.0,3.088059365749359,0.564621579363594
