Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,40,0.01,256,0.5,3.2360816672444344,0.5727290837855948
1,40,0.01,256,0.5,3.3252377174794674,0.6165506583197
2,40,0.01,256,0.5,3.2118114344775677,0.6049719587803126
3,40,0.01,256,0.5,3.191556241363287,0.6086302965909844
4,40,0.01,256,0.5,3.354484859853983,0.5892338619611348
