Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,40,0.01,256,1.0,3.0670558772981167,0.6115219530452944
1,40,0.01,256,1.0,3.0479263104498386,0.6149931481626814
2,40,0.01,256,1.0,3.0614318288862705,0.5823699509203195
3,40,0.01,256,1.0,3.26406018063426,0.5829615633055436
4,40,0.01,256,1.0,3.157575238496065,0.6023459242132461
