Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,70,0.01,256,0.5,3.1446193754673004,0.6010178147770284
1,70,0.01,256,0.5,3.108343943953514,0.6258715718175177
2,70,0.01,256,0.5,3.1150106638669968,0.621060193541766
3,70,0.01,256,0.5,3.1338724941015244,0.6265537371188477
4,70,0.01,256,0.5,3.1474214009940624,0.5929284209382489
