Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,2,0.01,256,1.0,1.7898922339081764,0.6657293755195853
1,2,0.01,256,1.0,1.7148021273314953,0.6851190767274683
2,2,0.01,256,1.0,1.6912094540894032,0.7485940632793779
3,2,0.01,256,1.0,1.774408958852291,0.8386229155459926
4,2,0.01,256,1.0,1.7921573519706726,0.7865910313462763
