Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,10,0.01,128,1.0,3.443779781460762,0.9032226514743997
1,10,0.01,128,1.0,3.3419570811092854,0.8773534158149543
2,10,0.01,128,1.0,3.286945693194866,0.861313511663162
3,10,0.01,128,1.0,3.267164420336485,0.8711428431708153
4,10,0.01,128,1.0,3.2005025148391724,0.8911438212137514
