Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,10,0.01,512,1.0,3.252101421356201,0.9042984987040931
1,10,0.01,512,1.0,3.245226740837097,0.9082595725952369
2,10,0.01,512,1.0,3.2451666332781315,0.917257567607218
3,10,0.01,512,1.0,3.29190157353878,0.8964252530686098
4,10,0.01,512,1.0,3.4448528811335564,0.9022446085383149
