Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,40,0.01,512,1.0,3.7129607759416103,0.9230769230769231
1,40,0.01,512,1.0,3.7295896150171757,0.9223922930216637
2,40,0.01,512,1.0,3.242856863886118,0.9161328182307203
3,40,0.01,512,1.0,3.271475449204445,0.9105579734950364
4,40,0.01,512,1.0,3.308827243745327,0.9143234387989633
