Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,100,0.01,512,1.0,3.7165883034467697,0.925864345444765
1,100,0.01,512,1.0,3.24775505438447,0.9220988801408382
2,100,0.01,512,1.0,3.2994952462613583,0.9116338207247298
3,100,0.01,512,1.0,3.3158223554491997,0.9161817203775247
4,100,0.01,512,1.0,3.332905150949955,0.9213164457919703
