Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,40,0.01,128,1.0,3.2128366604447365,0.9273803119956965
1,40,0.01,128,1.0,3.2550624944269657,0.9109491906694704
2,40,0.01,128,1.0,3.2548566684126854,0.8989681647024305
3,40,0.01,128,1.0,3.353962577879429,0.9116827228715341
4,40,0.01,128,1.0,3.307041484862566,0.9175020783412391
