Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,2,0.01,512,1.0,3.221855007112026,0.7544867719692894
1,2,0.01,512,1.0,3.2896633222699165,0.6884199716367548
2,2,0.01,512,1.0,3.391619224101305,0.734192381045528
3,2,0.01,512,1.0,3.3011596389114857,0.8544427600371657
4,2,0.01,512,1.0,3.2785553857684135,0.8486478556408626
