Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,40,0.01,128,1.0,2.0157455168664455,0.9942952278752684
1,40,0.01,128,1.0,2.0067951306700706,0.9950921600807979
2,40,0.01,128,1.0,2.027074869722128,0.9963861886125489
3,40,0.01,128,1.0,2.045801069587469,0.9949422421411438
4,40,0.01,128,1.0,2.001008853316307,0.9960074485544755
