Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,70,0.01,128,1.0,2.045755945146084,0.992938076000505
1,70,0.01,128,1.0,1.976208083331585,0.9944135841434162
2,70,0.01,128,1.0,2.049979157745838,0.994350460800404
3,70,0.01,128,1.0,2.036537356674671,0.9924488700921601
4,70,0.01,128,1.0,2.051199607551098,0.994602954172453
