Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,100,0.01,128,1.0,2.0412771441042423,0.9909970332028785
1,100,0.01,128,1.0,2.0513195767998695,0.993024870597147
2,100,0.01,128,1.0,2.0344139896333218,0.9938612548920591
3,100,0.01,128,1.0,2.036284949630499,0.9903105668476202
4,100,0.01,128,1.0,2.0572504960000515,0.9929144047468753
