Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,2,0.01,128,1.0,2.0110830031335354,0.98742267390481
1,2,0.01,128,1.0,2.104140255600214,0.9908037179649034
2,2,0.01,128,1.0,2.038830067962408,0.9866928102512309
3,2,0.01,128,1.0,2.013823591172695,0.9800609140260069
4,2,0.01,128,1.0,2.0342977046966553,0.9767508837268023
