Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,40,0.01,256,0.5,3.148561906069517,0.947955652849375
1,40,0.01,256,0.5,3.066282719373703,0.9109526163406538
2,40,0.01,256,0.5,3.0769084617495537,0.9180142645293412
3,40,0.01,256,0.5,3.0718036517500877,0.8993715133112069
4,40,0.01,256,0.5,3.111533883959055,0.9168844008191512
