Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,2,0.01,256,1.0,2.9245439507067204,0.6304286420450533
1,2,0.01,256,1.0,3.0497614927589893,0.7706376668314384
2,2,0.01,256,1.0,2.9562684781849384,0.7187345526445872
3,2,0.01,256,1.0,3.0516412332654,0.7411552856436692
4,2,0.01,256,1.0,3.0537423565983772,0.8745851281689148
