Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,100,0.01,256,1.0,3.113085236400366,0.9128592613515994
1,100,0.01,256,1.0,3.2199783734977245,0.905373914271591
2,100,0.01,256,1.0,3.2494142837822437,0.8977473342278088
3,100,0.01,256,1.0,3.265766780823469,0.9123649459783914
4,100,0.01,256,1.0,3.193136226385832,0.8960525386625238
