Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,70,0.01,256,1.0,2.990893192589283,0.8946402090247865
1,70,0.01,256,1.0,2.9910908974707127,0.8831297224772262
2,70,0.01,256,1.0,3.0390707924962044,0.8722547842666477
3,70,0.01,256,1.0,3.0322446897625923,0.8982416496010169
4,70,0.01,256,1.0,3.0407981909811497,0.8508579902549255
