Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,2,0.01,256,0.5,2.0840539783239365,0.9906616904431259
1,2,0.01,256,0.5,2.187880828976631,0.9682963009720996
2,2,0.01,256,0.5,2.092449761927128,0.832821771241005
3,2,0.01,256,0.5,2.080140635371208,0.9141956508016664
4,2,0.01,256,0.5,2.126873701810837,0.88748658628961
