Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,70,0.01,256,1.0,2.677587006241083,0.9950369271556622
1,70,0.01,256,1.0,2.610322616994381,0.9941295290998612
2,70,0.01,256,1.0,2.6439029686152935,0.9932852543870724
3,70,0.01,256,1.0,2.4510514214634895,0.9949422421411438
4,70,0.01,256,1.0,2.171207267791033,0.9945713925009468
