Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,2,0.01,256,1.0,2.1793119832873344,0.9694798636535791
1,2,0.01,256,1.0,2.212571408599615,0.984968753945209
2,2,0.01,256,1.0,2.2553452104330063,0.9695942747127887
3,2,0.01,256,1.0,2.165936142206192,0.9745060598409292
4,2,0.01,256,1.0,2.304111547768116,0.9684343832849388
