Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,10,0.01,256,1.0,2.30800024792552,0.9915809241257416
1,10,0.01,256,1.0,2.2184612564742565,0.992728979926777
2,10,0.01,256,1.0,2.2342659160494804,0.9947686529478601
3,10,0.01,256,1.0,2.2910300083458424,0.9925238290619872
4,10,0.01,256,1.0,2.3006113693118095,0.9908786769347306
