Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,40,0.01,256,0.5,2.1817472986876965,0.994129529099861
1,40,0.01,256,0.5,2.068437460809946,0.9928749526574927
2,40,0.01,256,0.5,2.1107465140521526,0.9928039388966039
3,40,0.01,256,0.5,2.1631842218339443,0.9921332533770988
4,40,0.01,256,0.5,2.06072024255991,0.9918886504229264
