Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,100,0.01,256,0.5,2.134857889264822,0.9940742961747254
1,100,0.01,256,0.5,2.116104580461979,0.9941610907713673
2,100,0.01,256,0.5,2.2175691947340965,0.994082186592602
3,100,0.01,256,0.5,2.218776524066925,0.9945950637545764
4,100,0.01,256,0.5,2.2249816060066223,0.9942242141143796
